,c.avgHandBatter.,c.avgPlaceBatter.,c.avgHandPitcher.,c.avgPlacePitcher.,c.sampleHandBatter.,c.samplePlaceBatter.,c.sampleHandPitcher.,c.samplePlacePitcher.,c.avgHandBatter..1,c.avgPlaceBatter..1,c.avgHandPitcher..1,c.avgPlacePitcher..1,c.sampleHandBatter..1,c.samplePlaceBatter..1,c.sampleHandPitcher..1,c.samplePlacePitcher..1,c.avgHandBatter..2,c.avgPlaceBatter..2,c.avgHandPitcher..2,c.avgPlacePitcher..2,c.sampleHandBatter..2,c.samplePlaceBatter..2,c.sampleHandPitcher..2,c.samplePlacePitcher..2,hit,atBats,pitcherInMonth.pitcherInMonth.c.pitcherInMonth.,pitcherInMonth.batterInMonth.c.batterInMonth.,parkFactor,dateColumn
2737,0.1698113208,0.2105263158,0.2250859107,0.2487201365,53,38,2328,2344,0.1698113208,0.2105263158,0.265060241,0.2613065327,53,38,166,199,0.1698113208,0.2105263158,0.2044025157,0.2268907563,53,38,318,357,FALSE,3,0.2428419936,0.2,0.961,2016-08-19
2738,0.2358803987,0.2278820375,0.2390422078,0.2487201365,602,373,2464,2344,0.2387387387,0.2262773723,0.2654028436,0.2613065327,222,137,211,199,0.1875,0.1428571429,0.2276422764,0.2268907563,48,35,369,357,FALSE,3,0.2428419936,0.2575757576,0.961,2016-08-19
2739,0.0625,0.2,0.2250859107,0.2487201365,16,10,2328,2344,0.0625,0.2,0.265060241,0.2613065327,16,10,166,199,0.0625,0.2,0.2044025157,0.2268907563,16,10,318,357,TRUE,2,0.2428419936,0.3333333333,0.961,2016-08-19
2740,0.2580645161,0.2183803458,0.2568306011,0.248447205,1240,2198,366,322,0.2857142857,0.224137931,0.2568306011,0.248447205,154,348,366,322,0.2822580645,0.2226277372,0.2568306011,0.248447205,124,274,366,322,TRUE,5,0.1914893617,0.2435105068,0.961,2016-08-19
2741,0.2416918429,0.2395982783,0.2568306011,0.248447205,331,697,366,322,0.2137931034,0.2113095238,0.2568306011,0.248447205,145,336,366,322,0.2137931034,0.2113095238,0.2568306011,0.248447205,145,336,366,322,TRUE,6,0.1914893617,0.304526749,0.961,2016-08-19
2742,0.2129032258,0.2259259259,0.2232142857,0.248447205,930,1620,112,322,0.2424242424,0.2472826087,0.2232142857,0.248447205,198,368,112,322,0.2456140351,0.2173913043,0.2232142857,0.248447205,171,299,112,322,TRUE,5,0.1914893617,0.2281303602,0.961,2016-08-19
2743,0.2222222222,0.2270114943,0.2568306011,0.248447205,198,348,366,322,0.1956521739,0.2395209581,0.2568306011,0.248447205,92,167,366,322,0.2727272727,0.2926829268,0.2568306011,0.248447205,22,41,366,322,FALSE,4,0.1914893617,0.2804878049,0.961,2016-08-19
2744,0.170212766,0.192109777,0.2568306011,0.248447205,282,583,366,322,0.1416666667,0.2065217391,0.2568306011,0.248447205,120,276,366,322,0.1416666667,0.2065217391,0.2568306011,0.248447205,120,276,366,322,TRUE,5,0.1914893617,0.2243902439,0.961,2016-08-19
2745,0.2344827586,0.2280701754,0.2568306011,0.248447205,145,171,366,322,0.2195121951,0.1951219512,0.2568306011,0.248447205,41,41,366,322,0.3333333333,0.2424242424,0.2568306011,0.248447205,27,33,366,322,FALSE,5,0.1914893617,0.2159090909,0.961,2016-08-19
2746,0.2911392405,0.2246376812,0.2568306011,0.248447205,79,138,366,322,0.2911392405,0.2246376812,0.2568306011,0.248447205,79,138,366,322,0.2911392405,0.2246376812,0.2568306011,0.248447205,79,138,366,322,TRUE,5,0.1914893617,0.2625,0.961,2016-08-19
2747,0.2523809524,0.2393617021,0.2568306011,0.248447205,210,376,366,322,0.4,0.3260869565,0.2568306011,0.248447205,20,46,366,322,0.1296296296,0.198019802,0.2568306011,0.248447205,54,101,366,322,FALSE,3,0.1914893617,0.1921182266,0.961,2016-08-19
2748,0.0789473684,0.0697674419,0.2568306011,0.248447205,38,86,366,322,0.1333333333,0.0263157895,0.2568306011,0.248447205,15,38,366,322,0,0.1428571429,0.2568306011,0.248447205,5,14,366,322,TRUE,1,0.1914893617,0.1025641026,0.961,2016-08-19
2749,0.2956989247,0.3166666667,0.2208436725,0.2102454642,186,120,806,937,0.2956989247,0.3166666667,0.2432432432,0.2398989899,186,120,333,396,0.2956989247,0.3166666667,0.2142857143,0.1772151899,186,120,154,158,TRUE,4,0.1981981982,0.3,0.961,2016-08-19
2750,0.2742980562,0.300304878,0.2022022022,0.2102454642,1852,1312,999,937,0.2731182796,0.2924528302,0.2093596059,0.2398989899,465,318,406,396,0.2401960784,0.2846975089,0.2335329341,0.1772151899,408,281,167,158,TRUE,5,0.1981981982,0.2687747036,0.961,2016-08-19
2751,0.2720563569,0.2920433996,0.2208436725,0.2102454642,2981,2212,806,937,0.2704545455,0.268852459,0.2432432432,0.2398989899,440,305,333,396,0.2146596859,0.312,0.2142857143,0.1772151899,191,125,154,158,TRUE,5,0.1981981982,0.2432432432,0.961,2016-08-19
2752,0.2662412993,0.28248114,0.2022022022,0.2102454642,1724,1193,999,937,0.2770137525,0.2934131737,0.2093596059,0.2398989899,509,334,406,396,0.2625368732,0.28,0.2335329341,0.1772151899,339,250,167,158,FALSE,3,0.1981981982,0.2857142857,0.961,2016-08-19
2753,0.2637327337,0.267987487,0.2208436725,0.2102454642,3113,1918,806,937,0.2838983051,0.2898550725,0.2432432432,0.2398989899,472,276,333,396,0.2554112554,0.2474576271,0.2142857143,0.1772151899,462,295,154,158,FALSE,5,0.1981981982,0.2444751381,0.961,2016-08-19
2754,0.2123015873,0.2076923077,0.2208436725,0.2102454642,1512,910,806,937,0.1878453039,0.1666666667,0.2432432432,0.2398989899,181,102,333,396,0.1875,0.2115384615,0.2142857143,0.1772151899,144,104,154,158,TRUE,5,0.1981981982,0.1989100817,0.961,2016-08-19
2755,0.2347870183,0.2379896526,0.2022022022,0.2102454642,1972,1353,999,937,0.2837837838,0.3317535545,0.2093596059,0.2398989899,296,211,406,396,0.2307692308,0.2459016393,0.2335329341,0.1772151899,195,122,167,158,TRUE,4,0.1981981982,0.2346938776,0.961,2016-08-19
2756,0.2510917031,0.2669039146,0.2208436725,0.2102454642,458,281,806,937,0.2603174603,0.2642487047,0.2432432432,0.2398989899,315,193,333,396,0.2962962963,0.3333333333,0.2142857143,0.1772151899,54,42,154,158,FALSE,2,0.1981981982,0.2279411765,0.961,2016-08-19
2757,0.1176470588,0.1379310345,0.2208436725,0.2102454642,34,29,806,937,0.1176470588,0.1379310345,0.2432432432,0.2398989899,34,29,333,396,0.1176470588,0.1379310345,0.2142857143,0.1772151899,34,29,154,158,TRUE,2,0.1981981982,0.1538461538,0.961,2016-08-19
2758,0.1949152542,0.2326732673,0.2813455657,0.2723004695,118,202,654,426,0.2222222222,0.2547169811,0.2637362637,0.2663043478,45,106,273,184,0,0,0.2637362637,0.2663043478,1,2,273,184,TRUE,4,0.2376681614,0.2233009709,0.961,2016-08-19
2759,0.2627118644,0.2227171492,0.2813455657,0.2723004695,236,449,654,426,0.2878787879,0.2231404959,0.2637362637,0.2663043478,66,121,273,184,0.2878787879,0.2231404959,0.2637362637,0.2663043478,66,121,273,184,FALSE,3,0.2376681614,0.2620087336,0.961,2016-08-19
2760,0.2296137339,0.2357563851,0.2195121951,0.2723004695,932,1527,205,426,0.1990521327,0.2262996942,0.2025316456,0.2663043478,211,327,79,184,0.2201834862,0.2618384401,0.2025316456,0.2663043478,218,359,79,184,FALSE,5,0.2376681614,0.2335216573,0.961,2016-08-19
2761,0.2472187886,0.25856,0.2813455657,0.2723004695,1618,3125,654,426,0.2013888889,0.2519685039,0.2637362637,0.2663043478,144,254,273,184,0.25,0.238317757,0.2637362637,0.2663043478,108,214,273,184,TRUE,5,0.2376681614,0.2870662461,0.961,2016-08-19
2762,0.22657412,0.2377093463,0.2813455657,0.2723004695,2017,3702,654,426,0.2191011236,0.251572327,0.2637362637,0.2663043478,178,318,273,184,0.2112676056,0.2211838006,0.2637362637,0.2663043478,142,321,273,184,TRUE,5,0.2376681614,0.247734139,0.961,2016-08-19
2763,0.2290076336,0.2228033473,0.2813455657,0.2723004695,524,956,654,426,0.2520325203,0.2401746725,0.2637362637,0.2663043478,123,229,273,184,0.1944444444,0.1886792453,0.2637362637,0.2663043478,108,212,273,184,TRUE,5,0.2376681614,0.2214285714,0.961,2016-08-19
2764,0.2334384858,0.2274590164,0.2813455657,0.2723004695,317,488,654,426,0.2542372881,0.2544378698,0.2637362637,0.2663043478,118,169,273,184,0.234375,0.2096774194,0.2637362637,0.2663043478,64,62,273,184,TRUE,5,0.2376681614,0.2765957447,0.961,2016-08-19
2765,0.2291666667,0.2329700272,0.2195121951,0.2723004695,336,734,205,426,0.2134831461,0.237012987,0.2025316456,0.2663043478,178,308,79,184,0.3026315789,0.2311557789,0.2025316456,0.2663043478,76,199,79,184,TRUE,4,0.2376681614,0.2105263158,0.961,2016-08-19
2766,0.1895734597,0.1640866873,0.2813455657,0.2723004695,211,323,654,426,0,0,0.2637362637,0.2663043478,2,5,273,184,0.3181818182,0.1875,0.2637362637,0.2663043478,22,48,273,184,FALSE,2,0.2376681614,0.2075471698,0.961,2016-08-19
2767,0.2720178372,0.2645502646,0.2349360925,0.231920904,897,567,3286,3540,0.2754342432,0.2806324111,0.2391304348,0.2083333333,403,253,46,48,0.2754342432,0.2806324111,0.2240963855,0.1912350598,403,253,415,502,TRUE,5,0.2290598291,0.2830188679,0.961,2016-08-19
2768,0.2211981567,0.2239336493,0.2349360925,0.231920904,1302,844,3286,3540,0.2340909091,0.2338983051,0.2391304348,0.2083333333,440,295,46,48,0.156626506,0.2156862745,0.2240963855,0.1912350598,83,51,415,502,TRUE,5,0.2290598291,0.2289719626,0.961,2016-08-19
2769,0.1881533101,0.1884057971,0.2205476011,0.231920904,287,207,3981,3540,0.2330097087,0.2068965517,0.2153846154,0.2083333333,103,87,65,48,0,0,0.1884057971,0.1912350598,3,5,483,502,FALSE,4,0.2290598291,0.2193548387,0.961,2016-08-19
2770,0.2428571429,0.2445759369,0.2205476011,0.231920904,770,507,3981,3540,0.2738095238,0.2732919255,0.2153846154,0.2083333333,252,161,65,48,0.24,0.2083333333,0.1884057971,0.1912350598,25,24,483,502,TRUE,5,0.2290598291,0.2129032258,0.961,2016-08-19
2771,0.2397712275,0.2280150754,0.2349360925,0.231920904,4546,3184,3286,3540,0.2373737374,0.2099236641,0.2391304348,0.2083333333,396,262,46,48,0.1960784314,0.2,0.2240963855,0.1912350598,459,315,415,502,FALSE,2,0.2290598291,0.2356067316,0.961,2016-08-19
2772,0.2303196975,0.2253593429,0.2205476011,0.231920904,2909,1948,3981,3540,0.1627906977,0.1655629139,0.2153846154,0.2083333333,258,151,65,48,0.2208955224,0.2136752137,0.1884057971,0.1912350598,335,234,483,502,TRUE,5,0.2290598291,0.248,0.961,2016-08-19
2773,0.2173601148,0.2323529412,0.2205476011,0.231920904,1394,1020,3981,3540,0.1721854305,0.1964285714,0.2153846154,0.2083333333,151,112,65,48,0.226519337,0.2272727273,0.1884057971,0.1912350598,181,154,483,502,TRUE,5,0.2290598291,0.2063953488,0.961,2016-08-19
2774,0.2111111111,0.1931034483,0.2349360925,0.231920904,630,435,3286,3540,0.5,1,0.2391304348,0.2083333333,4,1,46,48,NA,NA,0.2240963855,0.1912350598,NA,NA,415,502,TRUE,3,0.2290598291,0.2457627119,0.961,2016-08-19
2775,0.0980392157,0.0666666667,0.2349360925,0.231920904,51,30,3286,3540,0.0869565217,0.125,0.2391304348,0.2083333333,23,16,46,48,0.0869565217,0.125,0.2240963855,0.1912350598,23,16,415,502,FALSE,2,0.2290598291,0.1052631579,0.961,2016-08-19
2776,0.2728852839,0.2739726027,0.2315140845,0.2310177706,1726,1168,1136,1238,0.3078512397,0.3186119874,0.2043269231,0.2250639386,484,317,416,391,0.2691552063,0.2740963855,0.2205882353,0.2056737589,509,332,272,282,TRUE,6,0.2604856512,0.2706185567,0.961,2016-08-19
2777,0.2642417759,0.2626523827,0.231078905,0.2310177706,3739,2707,1242,1238,0.2529550827,0.2620689655,0.2355769231,0.2250639386,423,290,416,391,0.2444444444,0.2626262626,0.2240802676,0.2056737589,450,297,299,282,TRUE,5,0.2604856512,0.2833843017,0.961,2016-08-19
2778,0.2628865979,0.2702456779,0.2315140845,0.2310177706,1552,1099,1136,1238,0.2755905512,0.2894736842,0.2043269231,0.2250639386,381,266,416,391,0.2390438247,0.2379603399,0.2205882353,0.2056737589,502,353,272,282,TRUE,4,0.2604856512,0.2684085511,0.961,2016-08-19
2779,0.2382445141,0.2393410853,0.231078905,0.2310177706,1595,1032,1242,1238,0.225,0.2267206478,0.2355769231,0.2250639386,400,247,416,391,0.2540650407,0.231511254,0.2240802676,0.2056737589,492,311,299,282,TRUE,5,0.2604856512,0.1894736842,0.961,2016-08-19
2780,0.2700471698,0.296641791,0.231078905,0.2310177706,848,536,1242,1238,0.2386058981,0.2606837607,0.2355769231,0.2250639386,373,234,416,391,0.2068965517,0.2857142857,0.2240802676,0.2056737589,29,21,299,282,TRUE,3,0.2604856512,0.2234636872,0.961,2016-08-19
2781,0.214953271,0.1971830986,0.231078905,0.2310177706,107,71,1242,1238,0.2777777778,0.2727272727,0.2355769231,0.2250639386,36,22,416,391,0.1818181818,0.125,0.2240802676,0.2056737589,11,8,299,282,TRUE,3,0.2604856512,0.2631578947,0.961,2016-08-19
2782,0.1990147783,0.2010443864,0.231078905,0.2310177706,1015,766,1242,1238,NA,NA,0.2355769231,0.2250639386,NA,NA,416,391,NA,NA,0.2240802676,0.2056737589,NA,NA,299,282,TRUE,5,0.2604856512,0.213592233,0.961,2016-08-19
2783,0.2287104623,0.2261484099,0.231078905,0.2310177706,411,283,1242,1238,0.2824427481,0.2784810127,0.2355769231,0.2250639386,131,79,416,391,0.2,0.1724137931,0.2240802676,0.2056737589,125,87,299,282,TRUE,4,0.2604856512,0.173553719,0.961,2016-08-19
2784,0.0742857143,0.0909090909,0.231078905,0.2310177706,175,121,1242,1238,0.0909090909,0.1176470588,0.2355769231,0.2250639386,55,34,416,391,0.06,0.0689655172,0.2240802676,0.2056737589,50,29,299,282,TRUE,3,0.2604856512,0.1333333333,0.961,2016-08-19
2785,0.2627877238,0.2647887324,0.2337139019,0.2351485149,1564,1065,1489,1616,0.2658610272,0.2918454936,0.2205128205,0.2365339578,331,233,390,427,0.2900232019,0.2960288809,0.2225063939,0.2350119904,431,277,391,417,TRUE,4,0.2585034014,0.2853717026,0.961,2016-08-19
2786,0.2598784195,0.2610878661,0.2337139019,0.2351485149,1974,1195,1489,1616,0.2716297787,0.2653061224,0.2205128205,0.2365339578,497,294,390,427,0.2605790646,0.2671232877,0.2225063939,0.2350119904,449,292,391,417,TRUE,4,0.2585034014,0.249466951,0.961,2016-08-19
2787,0.2460142261,0.2619517977,0.2337139019,0.2351485149,4077,2531,1489,1616,0.2289377289,0.2767857143,0.2205128205,0.2365339578,546,336,390,427,0.2727272727,0.2792207792,0.2225063939,0.2350119904,528,308,391,417,FALSE,4,0.2585034014,0.2497200448,0.961,2016-08-19
2788,0.2397034596,0.2336448598,0.2200647249,0.2351485149,1214,749,1545,1616,0.2485436893,0.2075471698,0.2292682927,0.2365339578,515,318,410,427,0.2307692308,0.2266666667,0.2184466019,0.2350119904,221,150,412,417,TRUE,4,0.2585034014,0.2474916388,0.961,2016-08-19
2789,0.2396047756,0.2503113325,0.2337139019,0.2351485149,2429,1606,1489,1616,0.2470930233,0.2478632479,0.2205128205,0.2365339578,344,234,390,427,0.2216624685,0.2226720648,0.2225063939,0.2350119904,397,247,391,417,TRUE,4,0.2585034014,0.2212943633,0.961,2016-08-19
2790,0.2553191489,0.268115942,0.2337139019,0.2351485149,658,414,1489,1616,0.272972973,0.2734693878,0.2205128205,0.2365339578,370,245,390,427,0.272972973,0.2734693878,0.2225063939,0.2350119904,370,245,391,417,TRUE,4,0.2585034014,0.2275862069,0.961,2016-08-19
2791,0.2339920949,0.2383233533,0.2337139019,0.2351485149,1265,835,1489,1616,0.2588832487,0.2529182879,0.2205128205,0.2365339578,394,257,390,427,0.2807017544,0.2142857143,0.2225063939,0.2350119904,114,84,391,417,TRUE,3,0.2585034014,0.2571428571,0.961,2016-08-19
2792,0.2202304738,0.2410623085,0.2337139019,0.2351485149,1562,979,1489,1616,0.2147058824,0.2330097087,0.2205128205,0.2365339578,340,206,390,427,0.2136150235,0.2418772563,0.2225063939,0.2350119904,426,277,391,417,FALSE,3,0.2585034014,0.2175226586,0.961,2016-08-19
2793,0.1437908497,0.179245283,0.2337139019,0.2351485149,153,106,1489,1616,0.0892857143,0.0857142857,0.2205128205,0.2365339578,56,35,390,427,0.1794871795,0.1851851852,0.2225063939,0.2350119904,39,27,391,417,TRUE,2,0.2585034014,0.0540540541,0.961,2016-08-19
2794,0.2688821752,0.2637277649,0.243774574,0.2268326418,1986,1293,763,723,0.2373271889,0.2633451957,0.2272727273,0.1933333333,434,281,154,150,0.2459396752,0.2105263158,0.234828496,0.2322404372,431,285,379,366,TRUE,6,0.2197802198,0.2484599589,0.961,2016-08-19
2795,0.2426111539,0.2366104182,0.1931119311,0.2268326418,3891,2726,813,723,0.2162162162,0.212,0.1971830986,0.1933333333,370,250,142,150,0.2462462462,0.2296296296,0.2170542636,0.2322404372,333,270,387,366,FALSE,5,0.2197802198,0.220636663,0.961,2016-08-19
2796,0.2433820624,0.2583284629,0.243774574,0.2268326418,2531,1711,763,723,0.2495446266,0.2628571429,0.2272727273,0.1933333333,549,350,154,150,0.2473684211,0.2521008403,0.234828496,0.2322404372,380,238,379,366,TRUE,3,0.2197802198,0.2216494845,0.961,2016-08-19
2797,0.2415300546,0.2286212914,0.1931119311,0.2268326418,915,573,813,723,0.2448377581,0.27,0.1971830986,0.1933333333,339,200,142,150,0.2342342342,0.2179487179,0.2170542636,0.2322404372,111,78,387,366,FALSE,6,0.2197802198,0.1985815603,0.961,2016-08-19
2798,0.2431318681,0.2591876209,0.243774574,0.2268326418,728,517,763,723,0.2605863192,0.2572614108,0.2272727273,0.1933333333,307,241,154,150,0.2605863192,0.2572614108,0.234828496,0.2322404372,307,241,379,366,TRUE,4,0.2197802198,0.2179487179,0.961,2016-08-19
2799,0.22009908,0.2291880781,0.243774574,0.2268326418,1413,973,763,723,0.2116788321,0.219047619,0.2272727273,0.1933333333,274,210,154,150,0.1955835962,0.1971153846,0.234828496,0.2322404372,317,208,379,366,TRUE,5,0.2197802198,0.2335025381,0.961,2016-08-19
2800,0.2222222222,0.137254902,0.243774574,0.2268326418,90,51,763,723,0.2222222222,0.137254902,0.2272727273,0.1933333333,90,51,154,150,0.2222222222,0.137254902,0.234828496,0.2322404372,90,51,379,366,TRUE,3,0.2197802198,0.2093023256,0.961,2016-08-19
2801,0.2393715342,0.2353760446,0.243774574,0.2268326418,1082,718,763,723,0.2282352941,0.2061068702,0.2272727273,0.1933333333,425,262,154,150,0.2290076336,0.2046783626,0.234828496,0.2322404372,262,171,379,366,TRUE,3,0.2197802198,0.2604651163,0.961,2016-08-19
2802,0.1824104235,0.176744186,0.243774574,0.2268326418,307,215,763,723,0.1724137931,0.1842105263,0.2272727273,0.1933333333,58,38,154,150,0.2,0.1944444444,0.234828496,0.2322404372,45,36,379,366,FALSE,3,0.2197802198,0.1904761905,0.961,2016-08-19
2803,0.2273972603,0.229787234,0.2396818573,0.2339489886,365,235,4652,4548,0.1866666667,0.2264150943,0.1769230769,0.1754385965,75,53,390,399,0.1866666667,0.2264150943,0.2337662338,0.2553191489,75,53,385,423,TRUE,5,0.2304426925,0.2727272727,0.961,2016-08-19
2804,0.2347611203,0.2378640777,0.2200129674,0.2339489886,1214,824,4627,4548,0.2319587629,0.2132352941,0.174392936,0.1754385965,194,136,453,399,0.209486166,0.1987951807,0.2293577982,0.2553191489,253,166,436,423,FALSE,4,0.2304426925,0.1778656126,0.961,2016-08-19
2805,0.2451327434,0.251691475,0.2396818573,0.2339489886,1130,739,4652,4548,0.2562358277,0.2711267606,0.1769230769,0.1754385965,441,284,390,399,0.2108262108,0.2217741935,0.2337662338,0.2553191489,351,248,385,423,TRUE,4,0.2304426925,0.2173913043,0.961,2016-08-19
2806,0.2266666667,0.2595419847,0.2396818573,0.2339489886,225,131,4652,4548,0.3333333333,1,0.1769230769,0.1754385965,6,2,390,399,0.3333333333,1,0.2337662338,0.2553191489,6,2,385,423,TRUE,5,0.2304426925,0.2038834951,0.961,2016-08-19
2807,0.1925925926,0.1851851852,0.2396818573,0.2339489886,270,162,4652,4548,0.1925925926,0.1851851852,0.1769230769,0.1754385965,270,162,390,399,0.1925925926,0.1851851852,0.2337662338,0.2553191489,270,162,385,423,TRUE,5,0.2304426925,0.213592233,0.961,2016-08-19
2808,0.2087912088,0.2443609023,0.2200129674,0.2339489886,364,266,4627,4548,0.2090909091,0.2197802198,0.174392936,0.1754385965,110,91,453,399,0.2021276596,0.28125,0.2293577982,0.2553191489,94,64,436,423,TRUE,3,0.2304426925,0.1739130435,0.961,2016-08-19
2809,0.1892940264,0.2156469408,0.2200129674,0.2339489886,1289,997,4627,4548,0.219858156,0.2327272727,0.174392936,0.1754385965,423,275,453,399,0.2118959108,0.2592592593,0.2293577982,0.2553191489,269,216,436,423,TRUE,4,0.2304426925,0.1982758621,0.961,2016-08-19
2810,0.1798561151,0.1323529412,0.2396818573,0.2339489886,139,68,4652,4548,0.1,0.0833333333,0.1769230769,0.1754385965,20,12,390,399,NA,NA,0.2337662338,0.2553191489,NA,NA,385,423,FALSE,2,0.2304426925,0.1363636364,0.961,2016-08-19
2811,0.1176470588,0.1428571429,0.2200129674,0.2339489886,51,28,4627,4548,0.0769230769,0,0.174392936,0.1754385965,13,9,453,399,0.1739130435,0.25,0.2293577982,0.2553191489,23,12,436,423,FALSE,2,0.2304426925,0.0555555556,0.961,2016-08-19
2812,0.2637442922,0.2561785809,0.2116948093,0.213027061,5475,3763,3198,3178,0.2568306011,0.2429577465,0.1995073892,0.202739726,366,284,406,365,0.2700421941,0.2625,0.1755555556,0.1673306773,474,320,450,502,TRUE,4,0.2244318182,0.2778592375,0.961,2016-08-19
2813,0.2144890039,0.2249809015,0.2116948093,0.213027061,3865,2618,3198,3178,0.2433333333,0.255952381,0.1995073892,0.202739726,300,168,406,365,0.1976284585,0.1942446043,0.1755555556,0.1673306773,253,139,450,502,TRUE,4,0.2244318182,0.2076124567,0.961,2016-08-19
2814,0.2303262956,0.219261515,0.2116948093,0.213027061,3647,2627,3198,3178,0.2004310345,0.1957831325,0.1995073892,0.202739726,464,332,406,365,0.2120481928,0.2246376812,0.1755555556,0.1673306773,415,276,450,502,FALSE,4,0.2244318182,0.2099886493,0.961,2016-08-19
2815,0.2550790068,0.2517985612,0.2207865169,0.213027061,2215,1529,3560,3178,0.2936660269,0.3025210084,0.2456521739,0.202739726,521,357,460,365,0.2617586912,0.251497006,0.1761252446,0.1673306773,489,334,511,502,TRUE,4,0.2244318182,0.253411306,0.961,2016-08-19
2816,0.2695863747,0.2718794835,0.2116948093,0.213027061,4110,2788,3198,3178,0.2742474916,0.2367149758,0.1995073892,0.202739726,299,207,406,365,0.2765957447,0.2629969419,0.1755555556,0.1673306773,470,327,450,502,TRUE,4,0.2244318182,0.2542037587,0.961,2016-08-19
2817,0.2315481986,0.2293526786,0.2116948093,0.213027061,5135,3584,3198,3178,0.2356215213,0.2322946176,0.1995073892,0.202739726,539,353,406,365,0.1882845188,0.2192192192,0.1755555556,0.1673306773,478,333,450,502,TRUE,4,0.2244318182,0.2007633588,0.961,2016-08-19
2818,0.2344132861,0.2418867925,0.2116948093,0.213027061,3673,2650,3198,3178,0.2327365729,0.2409240924,0.1995073892,0.202739726,391,303,406,365,0.2083333333,0.204620462,0.1755555556,0.1673306773,432,303,450,502,TRUE,4,0.2244318182,0.2514792899,0.961,2016-08-19
2819,0.1886574074,0.195,0.2207865169,0.213027061,864,600,3560,3178,0.1643835616,0.1806451613,0.2456521739,0.202739726,219,155,460,365,0.2110091743,0.2034883721,0.1761252446,0.1673306773,218,172,511,502,TRUE,4,0.2244318182,0.1895734597,0.961,2016-08-19
2820,0.1875,0.1818181818,0.2207865169,0.213027061,16,11,3560,3178,0.1875,0.1818181818,0.2456521739,0.202739726,16,11,460,365,0.1875,0.1818181818,0.1761252446,0.1673306773,16,11,511,502,FALSE,2,0.2244318182,0.1428571429,0.961,2016-08-19
2821,0.2629889083,0.2736006683,0.1680672269,0.2113821138,3426,2394,119,123,0.3009708738,0.2148148148,0.1680672269,0.2113821138,206,135,119,123,0.2905263158,0.3204747774,0.1680672269,0.2113821138,475,337,119,123,TRUE,5,0.1958762887,0.2668213457,0.961,2016-08-19
2822,0.2602917342,0.2734620566,0.1680672269,0.2113821138,3085,2227,119,123,0.2225063939,0.2527881041,0.1680672269,0.2113821138,391,269,119,123,0.3082706767,0.2980769231,0.1680672269,0.2113821138,266,208,119,123,TRUE,5,0.1958762887,0.2691823899,0.961,2016-08-19
2823,0.2374100719,0.2492307692,0.1680672269,0.2113821138,1946,1300,119,123,0.2530413625,0.2763636364,0.1680672269,0.2113821138,411,275,119,123,0.2134146341,0.2209302326,0.1680672269,0.2113821138,164,86,119,123,TRUE,5,0.1958762887,0.2599620493,0.961,2016-08-19
2824,0.2649830381,0.2593431484,0.2056737589,0.2113821138,2653,1766,141,123,0.2821052632,0.2711864407,0.2056737589,0.2113821138,475,295,141,123,0.2813238771,0.2533783784,0.2056737589,0.2113821138,423,296,141,123,FALSE,4,0.1958762887,0.2806748466,0.961,2016-08-19
2825,0.221963704,0.2269309638,0.1680672269,0.2113821138,2149,1463,119,123,0.2273838631,0.235059761,0.1680672269,0.2113821138,409,251,119,123,0.1865284974,0.2142857143,0.1680672269,0.2113821138,386,280,119,123,TRUE,4,0.1958762887,0.2266112266,0.961,2016-08-19
2826,0.260948491,0.2612801679,0.2056737589,0.2113821138,4407,2859,141,123,0.2692307692,0.2407407407,0.2056737589,0.2113821138,182,108,141,123,0.2534653465,0.2588235294,0.2056737589,0.2113821138,505,340,141,123,TRUE,4,0.1958762887,0.2516682555,0.961,2016-08-19
2827,0.2578253707,0.253968254,0.2056737589,0.2113821138,1214,945,141,123,0.2877697842,0.261682243,0.2056737589,0.2113821138,139,107,141,123,0.2456140351,0.2767857143,0.2056737589,0.2113821138,114,112,141,123,TRUE,4,0.1958762887,0.2401055409,0.961,2016-08-19
2828,0.2472647702,0.2528180354,0.1680672269,0.2113821138,914,621,119,123,0.2831325301,0.2727272727,0.1680672269,0.2113821138,332,209,119,123,0.2512315271,0.2686567164,0.1680672269,0.2113821138,203,134,119,123,TRUE,3,0.1958762887,0.2924528302,0.961,2016-08-19
2829,0.0840108401,0.0972762646,0.2056737589,0.2113821138,369,257,141,123,0.1666666667,0.2105263158,0.2056737589,0.2113821138,36,19,141,123,0.1111111111,0.1111111111,0.2056737589,0.2113821138,54,45,141,123,FALSE,1,0.1958762887,0.0886075949,0.961,2016-08-19
2830,0.2241697417,0.2429667519,0.2248138958,0.2195011338,1084,782,2015,2205,0.2302405498,0.2857142857,0.2431693989,0.2208121827,291,231,366,394,0.2168674699,0.2196531792,0.2046035806,0.2055674518,249,173,391,467,TRUE,4,0.216182048,0.2058823529,0.961,2016-08-20
2831,0.2516129032,0.2719298246,0.2248138958,0.2195011338,155,114,2015,2205,0.2516129032,0.2719298246,0.2431693989,0.2208121827,155,114,366,394,0.2516129032,0.2719298246,0.2046035806,0.2055674518,155,114,391,467,TRUE,6,0.216182048,0.2480620155,0.961,2016-08-20
2832,0.2766754025,0.284710967,0.2248138958,0.2195011338,2671,1851,2015,2205,0.2713987474,0.2678062678,0.2431693989,0.2208121827,479,351,366,394,0.2967032967,0.2938005391,0.2046035806,0.2055674518,546,371,391,467,TRUE,4,0.216182048,0.280605227,0.961,2016-08-20
