"","avgHandBatter","avgPlaceBatter","avgHandPitcher","avgPlacePitcher","hit","sampleHandBatter","samplePlaceBatter","sampleHandPitcher","samplePlacePitcher","Date"
"14342",0.194130925507901,0.196013289036545,0.195982361587457,0.191509889049686,"FALSE",886,602,2041,2041,"2016-05-31"
"14343",0.211895910780669,0.18716577540107,0.199014778325123,0.191509889049686,"FALSE",269,187,2030,2041,"2016-05-31"
"14344",0.267704280155642,0.265693430656934,0.199014778325123,0.191509889049686,"FALSE",3855,2740,2030,2041,"2016-05-31"
"14345",0.202004626060139,0.194679564691657,0.195982361587457,0.191509889049686,"FALSE",1297,827,2041,2041,"2016-05-31"
"14346",0.280435628160249,0.259259259259259,0.195982361587457,0.191509889049686,"TRUE",5142,3753,2041,2041,"2016-05-31"
"14347",0.125,0.0943396226415094,0.195982361587457,0.191509889049686,"FALSE",64,53,2041,2041,"2016-05-31"
"14348",0.258064516129032,0.238662391204764,0.220804886812792,0.221857923497268,"TRUE",1240,2183,5566,1687,"2016-05-31"
"14349",0.201834862385321,0.228909718796251,0.217545939537641,0.221857923497268,"FALSE",1199,2027,1687,1687,"2016-05-31"
"14350",0.241691842900302,0.25,0.220804886812792,0.221857923497268,"FALSE",331,652,5566,1687,"2016-05-31"
"14351",0.212903225806452,0.234848484848485,0.217545939537641,0.221857923497268,"FALSE",930,1584,1687,1687,"2016-05-31"
"14352",0.252478134110787,0.213313718278779,0.220804886812792,0.221857923497268,"FALSE",1715,2719,5566,1687,"2016-05-31"
"14353",0.222222222222222,0.232613908872902,0.220804886812792,0.221857923497268,"FALSE",198,417,5566,1687,"2016-05-31"
"14354",0.170212765957447,0.237918215613383,0.220804886812792,0.221857923497268,"FALSE",282,538,5566,1687,"2016-05-31"
"14355",0.208237986270023,0.225548902195609,0.217545939537641,0.221857923497268,"FALSE",874,2004,1687,1687,"2016-05-31"
"14356",0.206896551724138,0.160714285714286,0.220804886812792,0.221857923497268,"FALSE",58,112,5566,1687,"2016-05-31"
"14357",0.223608944357774,0.228897338403042,0.233707865168539,0.249443207126949,"TRUE",1923,1315,445,452,"2016-05-31"
"14358",0.224543080939948,0.22954822954823,0.223451327433628,0.249443207126949,"TRUE",1149,819,452,452,"2016-05-31"
"14359",0.26005291005291,0.269092219020173,0.223451327433628,0.249443207126949,"TRUE",3780,2776,452,452,"2016-05-31"
"14360",0.2174688057041,0.234256926952141,0.233707865168539,0.249443207126949,"FALSE",561,397,445,452,"2016-05-31"
"14361",0.230326295585413,0.219261515036163,0.223451327433628,0.249443207126949,"TRUE",3647,2627,452,452,"2016-05-31"
"14362",0.231166150670795,0.230538922155689,0.233707865168539,0.249443207126949,"FALSE",969,668,445,452,"2016-05-31"
"14363",0.25,0.225749559082892,0.233707865168539,0.249443207126949,"FALSE",764,567,445,452,"2016-05-31"
"14364",0.235880398671096,0.217847769028871,0.223451327433628,0.249443207126949,"FALSE",602,381,452,452,"2016-05-31"
"14365",0.1,0,0.233707865168539,0.249443207126949,"FALSE",10,5,445,452,"2016-05-31"
"14366",0.27212020033389,0.301765650080257,0.253012048192771,0.279411764705882,"TRUE",1797,1246,83,83,"2016-05-31"
"14367",0.274298056155508,0.30030487804878,0.222222222222222,0.279411764705882,"TRUE",1852,1312,72,83,"2016-05-31"
"14368",0.266241299303944,0.282481139983236,0.222222222222222,0.279411764705882,"TRUE",1724,1193,72,83,"2016-05-31"
"14369",0.272056356927206,0.292043399638336,0.253012048192771,0.279411764705882,"TRUE",2981,2212,83,83,"2016-05-31"
"14370",0.245791245791246,0.272277227722772,0.222222222222222,0.279411764705882,"FALSE",297,202,72,83,"2016-05-31"
"14371",0.263732733697398,0.267987486965589,0.253012048192771,0.279411764705882,"TRUE",3113,1918,83,83,"2016-05-31"
"14372",0.212301587301587,0.207692307692308,0.253012048192771,0.279411764705882,"TRUE",1512,910,83,83,"2016-05-31"
"14373",0.235294117647059,0.302521008403361,0.253012048192771,0.279411764705882,"TRUE",187,119,83,83,"2016-05-31"
"14374",0.137254901960784,0.0833333333333333,0.222222222222222,0.279411764705882,"FALSE",51,36,72,83,"2016-05-31"
"14375",0.237978410206084,0.235090751944685,0.21010101010101,0.168560606060606,"TRUE",2038,1157,990,990,"2016-05-31"
"14376",0.246014226146676,0.242069486404834,0.165924276169265,0.168560606060606,"TRUE",4077,2648,898,990,"2016-05-31"
"14377",0.239703459637562,0.221945137157107,0.21010101010101,0.168560606060606,"FALSE",1214,802,990,990,"2016-05-31"
"14378",0.25531914893617,0.215130023640662,0.165924276169265,0.168560606060606,"FALSE",658,423,898,990,"2016-05-31"
"14379",0.259878419452888,0.266666666666667,0.165924276169265,0.168560606060606,"TRUE",1974,1260,898,990,"2016-05-31"
"14380",0.23399209486166,0.24736225087925,0.165924276169265,0.168560606060606,"FALSE",1265,853,898,990,"2016-05-31"
"14381",0.262787723785166,0.264791464597478,0.165924276169265,0.168560606060606,"TRUE",1564,1031,898,990,"2016-05-31"
"14382",0.220230473751601,0.224828934506354,0.165924276169265,0.168560606060606,"FALSE",1562,1023,898,990,"2016-05-31"
"14383",0.143790849673203,0.135416666666667,0.165924276169265,0.168560606060606,"FALSE",153,96,898,990,"2016-05-31"
"14384",0.283512064343164,0.289417267589164,0.231514084507042,0.231578947368421,"TRUE",7460,5131,1136,1136,"2016-05-31"
"14385",0.270047169811321,0.229249011857708,0.231078904991948,0.231578947368421,"TRUE",848,506,1242,1136,"2016-05-31"
"14386",0.262886597938144,0.2475442043222,0.231514084507042,0.231578947368421,"TRUE",1552,1018,1136,1136,"2016-05-31"
"14387",0.238244514106583,0.251798561151079,0.231078904991948,0.231578947368421,"FALSE",1595,973,1242,1136,"2016-05-31"
"14388",0.241891891891892,0.241545893719807,0.231514084507042,0.231578947368421,"FALSE",740,414,1136,1136,"2016-05-31"
"14389",0.225136612021858,0.209558823529412,0.231514084507042,0.231578947368421,"TRUE",915,544,1136,1136,"2016-05-31"
"14390",0.250231267345051,0.254794520547945,0.231078904991948,0.231578947368421,"TRUE",2162,1460,1242,1136,"2016-05-31"
"14391",0.234835837506956,0.226117440841367,0.231078904991948,0.231578947368421,"FALSE",1797,1141,1242,1136,"2016-05-31"
"14392",0.152671755725191,0.208333333333333,0.231078904991948,0.231578947368421,"FALSE",131,96,1242,1136,"2016-05-31"
"14393",0.249040307101727,0.235756385068762,0.26228323699422,0.245880026367831,"TRUE",2084,1527,1384,1384,"2016-05-31"
"14394",0.275757575757576,0.276018099547511,0.234118486795146,0.245880026367831,"TRUE",330,221,1401,1384,"2016-05-31"
"14395",0.271683448154036,0.253912574203994,0.234118486795146,0.245880026367831,"TRUE",5661,3706,1401,1384,"2016-05-31"
"14396",0.251121076233184,0.22271714922049,0.234118486795146,0.245880026367831,"TRUE",669,449,1401,1384,"2016-05-31"
"14397",0.262852404643449,0.230563002680965,0.26228323699422,0.245880026367831,"TRUE",1206,746,1384,1384,"2016-05-31"
"14398",0.237639553429027,0.227459016393443,0.234118486795146,0.245880026367831,"TRUE",627,488,1401,1384,"2016-05-31"
"14399",0.262833223176911,0.25856,0.234118486795146,0.245880026367831,"FALSE",4539,3125,1401,1384,"2016-05-31"
"14400",0.213432835820896,0.222803347280335,0.234118486795146,0.245880026367831,"TRUE",1340,956,1401,1384,"2016-05-31"
"14401",0.175925925925926,0.169491525423729,0.234118486795146,0.245880026367831,"FALSE",324,236,1401,1384,"2016-05-31"
"14402",0.223068552774755,0.242902208201893,0.253737064009199,0.24354657687991,"TRUE",919,634,2609,2609,"2016-05-31"
"14403",0.274468085106383,0.260598503740648,0.253737064009199,0.24354657687991,"TRUE",1410,802,2609,2609,"2016-05-31"
"14404",0.267109178301671,0.268599371288858,0.239657100260902,0.24354657687991,"TRUE",4369,2863,2683,2609,"2016-05-31"
"14405",0.253174603174603,0.250154416306362,0.239657100260902,0.24354657687991,"TRUE",2520,1619,2683,2609,"2016-05-31"
"14406",0.190581717451524,0.184231069476971,0.239657100260902,0.24354657687991,"FALSE",1805,1281,2683,2609,"2016-05-31"
"14407",0.243689970962698,0.249671052631579,0.239657100260902,0.24354657687991,"FALSE",4477,3040,2683,2609,"2016-05-31"
"14408",0.230382293762575,0.236706689536878,0.253737064009199,0.24354657687991,"FALSE",994,583,2609,2609,"2016-05-31"
"14409",0.172,0.152439024390244,0.253737064009199,0.24354657687991,"TRUE",250,164,2609,2609,"2016-05-31"
"14410",0.0848484848484849,0.0677966101694915,0.239657100260902,0.24354657687991,"FALSE",165,118,2683,2609,"2016-05-31"
"14411",0,0.260519247985676,0.235294117647059,0.214899713467049,"FALSE",1,1117,170,170,"2016-05-31"
"14412",0.254098360655738,0.260519247985676,0.235294117647059,0.214899713467049,"FALSE",610,1117,170,170,"2016-05-31"
"14413",0.255389718076285,0.234668847097302,0.23384030418251,0.214899713467049,"TRUE",603,1223,526,170,"2016-05-31"
"14414",0.247826086956522,0.26027397260274,0.23384030418251,0.214899713467049,"FALSE",460,1022,526,170,"2016-05-31"
"14415",0.232558139534884,0.219195046439628,0.23384030418251,0.214899713467049,"TRUE",774,1615,526,170,"2016-05-31"
"14416",0.251575931232092,0.263258785942492,0.23384030418251,0.214899713467049,"TRUE",1745,3130,526,170,"2016-05-31"
"14417",0.239130434782609,0.23146944083225,0.23384030418251,0.214899713467049,"FALSE",414,769,526,170,"2016-05-31"
"14418",0.25,0.232081911262799,0.23384030418251,0.214899713467049,"TRUE",152,293,526,170,"2016-05-31"
"14419",0,0.223633351739371,0.23384030418251,0.214899713467049,"TRUE",1,1811,526,170,"2016-05-31"
"14420",0.235169491525424,0.223633351739371,0.23384030418251,0.214899713467049,"TRUE",944,1811,526,170,"2016-05-31"
"14421",0.117647058823529,0.0895522388059701,0.23384030418251,0.214899713467049,"FALSE",85,201,526,170,"2016-05-31"
"14422",0.231548198636806,0.216389617964421,0.227292294446836,0.218853820598007,"TRUE",5135,3429,2323,2323,"2016-05-31"
"14423",0.234413286142118,0.240944881889764,0.227292294446836,0.218853820598007,"FALSE",3673,2540,2323,2323,"2016-05-31"
"14424",0.223628691983122,0.214285714285714,0.227292294446836,0.218853820598007,"FALSE",474,252,2323,2323,"2016-05-31"
"14425",0.255079006772009,0.247066942719117,0.206422018348624,0.218853820598007,"FALSE",2215,1449,2398,2323,"2016-05-31"
"14426",0.245358090185676,0.249742002063983,0.227292294446836,0.218853820598007,"TRUE",3016,1938,2323,2323,"2016-05-31"
"14427",0.269586374695864,0.247128566135606,0.227292294446836,0.218853820598007,"FALSE",4110,2699,2323,2323,"2016-05-31"
"14428",0.238674033149171,0.219589257503949,0.206422018348624,0.218853820598007,"FALSE",905,633,2398,2323,"2016-05-31"
"14429",0.191489361702128,0.155913978494624,0.206422018348624,0.218853820598007,"TRUE",329,186,2398,2323,"2016-05-31"
"14430",0.155555555555556,0.161290322580645,0.206422018348624,0.218853820598007,"TRUE",45,31,2398,2323,"2016-05-31"
"14431",0.263519706691109,0.280053727333781,0.240793201133144,0.231607629427793,"FALSE",2182,1489,353,353,"2016-05-31"
"14432",0.224709042076992,0.224256292906178,0.234375,0.231607629427793,"TRUE",4468,3059,448,353,"2016-05-31"
"14433",0.278493238892466,0.277955271565495,0.240793201133144,0.231607629427793,"TRUE",3106,2191,353,353,"2016-05-31"
"14434",0.243956043956044,0.234498680738786,0.234375,0.231607629427793,"TRUE",4550,3032,448,353,"2016-05-31"
"14435",0.213592233009709,0.259515570934256,0.240793201133144,0.231607629427793,"TRUE",515,289,353,353,"2016-05-31"
"14436",0.236032642812304,0.244721689059501,0.234375,0.231607629427793,"FALSE",1593,1042,448,353,"2016-05-31"
"14437",0.242270938729623,0.243014394580864,0.234375,0.231607629427793,"TRUE",1779,1181,448,353,"2016-05-31"
"14438",0.191413237924866,0.190944881889764,0.240793201133144,0.231607629427793,"TRUE",2236,1524,353,353,"2016-05-31"
"14439",0.14,0.184210526315789,0.234375,0.231607629427793,"FALSE",50,38,448,353,"2016-05-31"
"14440",0.272017837235229,0.264550264550265,0.266304347826087,0.22020725388601,"TRUE",897,567,368,368,"2016-05-31"
"14441",0.221198156682028,0.2239336492891,0.266304347826087,0.22020725388601,"FALSE",1302,844,368,368,"2016-05-31"
"14442",0.242857142857143,0.244575936883629,0.188295165394402,0.22020725388601,"FALSE",770,507,393,368,"2016-05-31"
"14443",0.208137715179969,0.221374045801527,0.188295165394402,0.22020725388601,"FALSE",639,393,393,368,"2016-05-31"
"14444",0.239771227452706,0.228015075376884,0.266304347826087,0.22020725388601,"FALSE",4546,3184,368,368,"2016-05-31"
"14445",0.193798449612403,0.226890756302521,0.188295165394402,0.22020725388601,"FALSE",129,119,393,368,"2016-05-31"
"14446",0.234285714285714,0.226044226044226,0.266304347826087,0.22020725388601,"TRUE",700,407,368,368,"2016-05-31"
"14447",0.235537190082645,0.236574746008708,0.266304347826087,0.22020725388601,"TRUE",968,689,368,368,"2016-05-31"
"14448",0.0588235294117647,0.0384615384615385,0.188295165394402,0.22020725388601,"FALSE",51,26,393,368,"2016-05-31"
"14449",0.27831715210356,0.2577065351418,0.214285714285714,0.243506493506494,"TRUE",1236,811,294,238,"2016-06-01"
"14450",0.269146126760563,0.254028436018957,0.214285714285714,0.243506493506494,"TRUE",4544,3165,294,238,"2016-06-01"
"14451",0.254966887417219,0.241379310344828,0.214285714285714,0.243506493506494,"TRUE",1510,1015,294,238,"2016-06-01"
"14452",0.248093758825191,0.230769230769231,0.294117647058824,0.243506493506494,"TRUE",7082,4940,238,238,"2016-06-01"
"14453",0.260933868582295,0.2615625,0.214285714285714,0.243506493506494,"FALSE",4733,3200,294,238,"2016-06-01"
"14454",0.224913494809689,0.19047619047619,0.294117647058824,0.243506493506494,"TRUE",578,378,238,238,"2016-06-01"
"14455",0.256140350877193,0.241379310344828,0.294117647058824,0.243506493506494,"FALSE",285,203,238,238,"2016-06-01"
"14456",0.203038270522933,0.201060358890701,0.214285714285714,0.243506493506494,"TRUE",3423,2452,294,238,"2016-06-01"
"14457",0.214765100671141,0.197368421052632,0.214285714285714,0.243506493506494,"TRUE",1639,1064,294,238,"2016-06-01"
"14458",0.262855776130112,0.265392781316348,0.237683664649957,0.23155929038282,"TRUE",4181,2826,1157,1022,"2016-06-01"
"14459",0,0.284023668639053,0.232876712328767,0.23155929038282,"TRUE",1,169,1022,1022,"2016-06-01"
"14460",0.284829721362229,0.284023668639053,0.232876712328767,0.23155929038282,"TRUE",323,169,1022,1022,"2016-06-01"
"14461",0.26129363449692,0.265783320342946,0.237683664649957,0.23155929038282,"TRUE",1948,1283,1157,1022,"2016-06-01"
"14462",0,0.227474150664697,0.232876712328767,0.23155929038282,"FALSE",2,2031,1022,1022,"2016-06-01"
"14463",0.223617237869019,0.227474150664697,0.232876712328767,0.23155929038282,"FALSE",2947,2031,1022,1022,"2016-06-01"
"14464",0.231428571428571,0.237700059276823,0.237683664649957,0.23155929038282,"TRUE",2450,1687,1157,1022,"2016-06-01"
"14465",0,0.236921226698737,0.232876712328767,0.23155929038282,"TRUE",1,1663,1022,1022,"2016-06-01"
"14466",0.225587883618972,0.236921226698737,0.232876712328767,0.23155929038282,"TRUE",2509,1663,1022,1022,"2016-06-01"
"14467",0,0.209346991037132,0.232876712328767,0.23155929038282,"TRUE",1,1562,1022,1022,"2016-06-01"
"14468",0.220440881763527,0.209346991037132,0.232876712328767,0.23155929038282,"TRUE",2495,1562,1022,1022,"2016-06-01"
"14469",0.24693685202639,0.241279069767442,0.237683664649957,0.23155929038282,"TRUE",1061,688,1157,1022,"2016-06-01"
"14470",1,0.198717948717949,0.232876712328767,0.23155929038282,"TRUE",1,624,1022,1022,"2016-06-01"
"14471",0.195631528964862,0.198717948717949,0.232876712328767,0.23155929038282,"TRUE",1053,624,1022,1022,"2016-06-01"
"14472",0.224890829694323,0.190058479532164,0.206689536878216,0.220045214770158,"TRUE",458,342,1166,1166,"2016-06-01"
"14473",0.241359279697938,0.233406593406593,0.223140495867769,0.220045214770158,"FALSE",3443,2275,1210,1166,"2016-06-01"
"14474",0.244765810489963,0.238968481375358,0.206689536878216,0.220045214770158,"FALSE",4633,3490,1166,1166,"2016-06-01"
"14475",0.261748958953004,0.265056082830026,0.223140495867769,0.220045214770158,"TRUE",8405,5795,1210,1166,"2016-06-01"
"14476",0.247216035634744,0.236559139784946,0.206689536878216,0.220045214770158,"TRUE",449,279,1166,1166,"2016-06-01"
"14477",0.232261116367077,0.231268011527378,0.206689536878216,0.220045214770158,"FALSE",2114,1388,1166,1166,"2016-06-01"
"14478",0.239756806767116,0.244190476190476,0.223140495867769,0.220045214770158,"TRUE",3783,2625,1210,1166,"2016-06-01"
"14479",0.223484848484848,0.23265306122449,0.223140495867769,0.220045214770158,"TRUE",264,245,1210,1166,"2016-06-01"
"14480",0.185689948892675,0.176733780760626,0.223140495867769,0.220045214770158,"FALSE",587,447,1210,1166,"2016-06-01"
"14481",0.263347763347763,0.257646448937273,0.220030990280321,0.220629750271444,"TRUE",1386,1929,7099,1965,"2016-06-01"
"14482",0.228100607111882,0.243504531722054,0.212213740458015,0.220629750271444,"TRUE",1153,1655,1965,1965,"2016-06-01"
"14483",0.276595744680851,0.291448516579407,0.220030990280321,0.220629750271444,"FALSE",376,573,7099,1965,"2016-06-01"
"14484",0.231622746185853,0.21551724137931,0.220030990280321,0.220629750271444,"TRUE",1442,2436,7099,1965,"2016-06-01"
"14485",0.23330832708177,0.206403940886699,0.220030990280321,0.220629750271444,"TRUE",1333,2030,7099,1965,"2016-06-01"
"14486",0.24869109947644,0.264,0.220030990280321,0.220629750271444,"TRUE",382,625,7099,1965,"2016-06-01"
"14487",0.227197346600332,0.249399038461538,0.220030990280321,0.220629750271444,"TRUE",1809,3328,7099,1965,"2016-06-01"
"14488",0.217983651226158,0.248219735503561,0.212213740458015,0.220629750271444,"TRUE",367,983,1965,1965,"2016-06-01"
"14489",0.225409836065574,0.17379679144385,0.220030990280321,0.220629750271444,"FALSE",244,374,7099,1965,"2016-06-01"
"14490",0.268882175226586,0.263727764887858,0.227131782945736,0.218223583460949,"TRUE",1986,1293,1290,1121,"2016-06-01"
"14491",0.242611153945001,0.236610418195158,0.229259589652096,0.218223583460949,"TRUE",3891,2726,1121,1121,"2016-06-01"
"14492",0.243382062425919,0.2583284628872,0.227131782945736,0.218223583460949,"TRUE",2531,1711,1290,1121,"2016-06-01"
"14493",0.241530054644809,0.228621291448517,0.229259589652096,0.218223583460949,"TRUE",915,573,1121,1121,"2016-06-01"
"14494",0.211506392440245,0.212973817897616,0.227131782945736,0.218223583460949,"TRUE",3598,2559,1290,1121,"2016-06-01"
"14495",0.194690265486726,0.194630872483221,0.229259589652096,0.218223583460949,"FALSE",452,298,1121,1121,"2016-06-01"
"14496",0.239371534195933,0.235376044568245,0.227131782945736,0.218223583460949,"FALSE",1082,718,1290,1121,"2016-06-01"
"14497",0.243131868131868,0.259187620889749,0.227131782945736,0.218223583460949,"TRUE",728,517,1290,1121,"2016-06-01"
"14498",0.248730964467005,0.224561403508772,0.227131782945736,0.218223583460949,"TRUE",394,285,1290,1121,"2016-06-01"
"14499",0.219298245614035,0.201846965699208,0.237614678899083,0.214092140921409,"TRUE",456,758,1090,367,"2016-06-01"
"14500",0.313905930470348,0.288654060066741,0.237614678899083,0.214092140921409,"TRUE",978,1798,1090,367,"2016-06-01"
"14501",0.219745222929936,0.256457564575646,0.237614678899083,0.214092140921409,"TRUE",314,542,1090,367,"2016-06-01"
"14502",0.253571428571429,0.241341991341991,0.237614678899083,0.214092140921409,"TRUE",560,924,1090,367,"2016-06-01"
"14503",0.236170212765957,0.231527093596059,0.237614678899083,0.214092140921409,"TRUE",470,812,1090,367,"2016-06-01"
"14504",0.192452830188679,0.20042492917847,0.245231607629428,0.214092140921409,"FALSE",530,1412,367,367,"2016-06-01"
"14505",0.230016313213703,0.235486891385768,0.237614678899083,0.214092140921409,"TRUE",1226,2136,1090,367,"2016-06-01"
"14506",0.22680412371134,0.184210526315789,0.237614678899083,0.214092140921409,"FALSE",97,114,1090,367,"2016-06-01"
"14507",0.209366391184573,0.20722433460076,0.237614678899083,0.214092140921409,"FALSE",363,526,1090,367,"2016-06-01"
"14508",0.243992606284658,0.22156862745098,0.227909222597779,0.221641791044776,"TRUE",541,510,2071,553,"2016-06-01"
"14509",0.205240174672489,0.214665249734325,0.189873417721519,0.221641791044776,"TRUE",458,941,553,553,"2016-06-01"
"14510",0.251188051595384,0.239757748485928,0.227909222597779,0.221641791044776,"TRUE",1473,2807,2071,553,"2016-06-01"
"14511",0.207171314741036,0.231292517006803,0.227909222597779,0.221641791044776,"FALSE",251,441,2071,553,"2016-06-01"
"14512",0.21978021978022,0.22803195352215,0.189873417721519,0.221641791044776,"TRUE",728,1377,553,553,"2016-06-01"
"14513",0.231454005934718,0.231023102310231,0.227909222597779,0.221641791044776,"TRUE",674,1212,2071,553,"2016-06-01"
"14514",0.285714285714286,0.145161290322581,0.227909222597779,0.221641791044776,"FALSE",28,62,2071,553,"2016-06-01"
"14515",0.256944444444444,0.222826086956522,0.227909222597779,0.221641791044776,"TRUE",144,184,2071,553,"2016-06-01"
"14516",0.194029850746269,0.177685950413223,0.227909222597779,0.221641791044776,"TRUE",134,242,2071,553,"2016-06-01"
"14517",0.243137254901961,0.247588424437299,0.206873315363881,0.215134459036898,"TRUE",3315,2177,1484,1703,"2016-06-01"
"14518",0.245967741935484,0.264550264550265,0.206873315363881,0.215134459036898,"TRUE",248,189,1484,1703,"2016-06-01"
"14519",0.256804733727811,0.275741710296684,0.206873315363881,0.215134459036898,"TRUE",1690,1146,1484,1703,"2016-06-01"
"14520",0.257545271629779,0.251950947603122,0.210217263652378,0.215134459036898,"TRUE",2485,1794,1703,1703,"2016-06-01"
"14521",0.245614035087719,0.255550074000987,0.210217263652378,0.215134459036898,"TRUE",2850,2027,1703,1703,"2016-06-01"
"14522",0.267080745341615,0.294871794871795,0.206873315363881,0.215134459036898,"FALSE",483,390,1484,1703,"2016-06-01"
"14523",0.251191969887077,0.242500903505602,0.206873315363881,0.215134459036898,"TRUE",3985,2767,1484,1703,"2016-06-01"
"14524",0.236925515055468,0.241423125794155,0.210217263652378,0.215134459036898,"FALSE",1262,787,1703,1703,"2016-06-01"
"14525",0.183760683760684,0.181459566074951,0.206873315363881,0.215134459036898,"TRUE",702,507,1484,1703,"2016-06-01"
"14526",0.2380859375,0.229451060121987,0.234803337306317,0.221339387060159,"TRUE",5120,3443,839,960,"2016-06-01"
"14527",0.257800511508951,0.25,0.234803337306317,0.221339387060159,"FALSE",1955,1344,839,960,"2016-06-01"
"14528",0.286111924992675,0.275065387968614,0.234803337306317,0.221339387060159,"TRUE",6826,4588,839,960,"2016-06-01"
"14529",0.266839896062363,0.27020474137931,0.2375,0.221339387060159,"TRUE",5003,3712,960,960,"2016-06-01"
"14530",0.246103363412633,0.235576923076923,0.234803337306317,0.221339387060159,"TRUE",1219,832,839,960,"2016-06-01"
"14531",0.239450204967446,0.219922834093301,0.234803337306317,0.221339387060159,"FALSE",4147,2851,839,960,"2016-06-01"
"14532",0.237523105360444,0.224137931034483,0.234803337306317,0.221339387060159,"TRUE",2164,1508,839,960,"2016-06-01"
"14533",0.21705089169204,0.19573400250941,0.2375,0.221339387060159,"TRUE",2299,1594,960,960,"2016-06-01"
"14534",0.24750499001996,0.25,0.234803337306317,0.221339387060159,"TRUE",1002,756,839,960,"2016-06-01"
"14535",0.245302713987474,0.23696682464455,0.223300970873786,0.208955223880597,"FALSE",958,633,309,338,"2016-06-01"
"14536",0.244260204081633,0.236663433559651,0.198224852071006,0.208955223880597,"FALSE",1568,1031,338,338,"2016-06-01"
"14537",0.262818078237752,0.250143760782059,0.223300970873786,0.208955223880597,"FALSE",2633,1739,309,338,"2016-06-01"
"14538",0.253246753246753,0.247755834829443,0.223300970873786,0.208955223880597,"TRUE",770,557,309,338,"2016-06-01"
"14539",0.214574898785425,0.228155339805825,0.223300970873786,0.208955223880597,"FALSE",247,206,309,338,"2016-06-01"
"14540",0.220430107526882,0.207547169811321,0.198224852071006,0.208955223880597,"FALSE",186,106,338,338,"2016-06-01"
"14541",0.221218961625282,0.209219858156028,0.223300970873786,0.208955223880597,"FALSE",443,282,309,338,"2016-06-01"
"14542",0.21259842519685,0.206128133704735,0.223300970873786,0.208955223880597,"FALSE",381,359,309,338,"2016-06-01"
"14543",0.232472324723247,0.227678571428571,0.223300970873786,0.208955223880597,"TRUE",271,224,309,338,"2016-06-01"
"14544",0.2416,0.250559284116331,0.240246406570842,0.204204204204204,"FALSE",625,894,487,107,"2016-06-01"
"14545",0.259475218658892,0.238351254480287,0.240246406570842,0.204204204204204,"TRUE",343,558,487,107,"2016-06-01"
"14546",0.24,0.217731421121252,0.240246406570842,0.204204204204204,"TRUE",800,1534,487,107,"2016-06-01"
"14547",0.236409608091024,0.210488505747126,0.240246406570842,0.204204204204204,"TRUE",791,1392,487,107,"2016-06-01"
"14548",0.147540983606557,0.157894736842105,0.240246406570842,0.204204204204204,"FALSE",61,114,487,107,"2016-06-01"
"14549",0.260869565217391,0.200708382526564,0.240246406570842,0.204204204204204,"TRUE",483,847,487,107,"2016-06-01"
"14550",0.17910447761194,0.194690265486726,0.168224299065421,0.204204204204204,"FALSE",134,226,107,107,"2016-06-01"
"14551",0.230769230769231,0.275590551181102,0.168224299065421,0.204204204204204,"TRUE",52,127,107,107,"2016-06-01"
"14552",0.169934640522876,0.201754385964912,0.240246406570842,0.204204204204204,"TRUE",153,228,487,107,"2016-06-01"
"14553",0.233086419753086,0.237714987714988,0.29957805907173,0.333333333333333,"TRUE",2025,3256,237,63,"2016-06-01"
"14554",0.253099173553719,0.232425585813806,0.29957805907173,0.333333333333333,"TRUE",968,1579,237,63,"2016-06-01"
"14555",0.292307692307692,0.272419627749577,0.29957805907173,0.333333333333333,"TRUE",845,1182,237,63,"2016-06-01"
"14556",0.221238938053097,0.229898074745187,0.29957805907173,0.333333333333333,"FALSE",452,883,237,63,"2016-06-01"
"14557",0.261086820737039,0.271488469601677,0.29957805907173,0.333333333333333,"TRUE",1601,2862,237,63,"2016-06-01"
"14558",0.248868778280543,0.237785016286645,0.29957805907173,0.333333333333333,"FALSE",221,307,237,63,"2016-06-01"
"14559",0.269320843091335,0.231274638633377,0.29957805907173,0.333333333333333,"TRUE",427,761,237,63,"2016-06-01"
"14560",0.256302521008403,0.246794871794872,0.29957805907173,0.333333333333333,"TRUE",238,312,237,63,"2016-06-01"
"14561",0.279850746268657,0.283185840707965,0.29957805907173,0.333333333333333,"TRUE",268,452,237,63,"2016-06-01"
"14562",0.260755048287972,0.250379939209726,0.201515151515152,0.191803278688525,"TRUE",3417,2632,660,660,"2016-06-01"
"14563",0.231962238705327,0.226053639846743,0.201515151515152,0.191803278688525,"FALSE",2966,2088,660,660,"2016-06-01"
"14564",NA,0.247759522031367,0.201515151515152,0.191803278688525,"TRUE",NA,5356,660,660,"2016-06-01"
"14565",0.246167835801507,0.247759522031367,0.201515151515152,0.191803278688525,"TRUE",7698,5356,660,660,"2016-06-01"
"14566",0.237084217975938,0.235508446505465,0.201515151515152,0.191803278688525,"FALSE",4239,3019,660,660,"2016-06-01"
"14567",0.225296442687747,0.220644850818094,0.201515151515152,0.191803278688525,"FALSE",5566,4156,660,660,"2016-06-01"
"14568",0.25993816254417,0.249554655870445,0.183835182250396,0.191803278688525,"TRUE",9056,6175,631,660,"2016-06-01"
"14569",1,0.257997936016512,0.201515151515152,0.191803278688525,"TRUE",1,969,660,660,"2016-06-01"
"14570",0.241750358680057,0.257997936016512,0.201515151515152,0.191803278688525,"TRUE",1394,969,660,660,"2016-06-01"
"14571",0,0.250288794763188,0.201515151515152,0.191803278688525,"FALSE",2,2597,660,660,"2016-06-01"
